_dbt_source_relation,appuiscommunssupp__src_name,appuiscommunssupp__src_id,appuiscommunssupp__Id,geometry,osmpowersupports__utility,osmpowersupports__nature,appuiscommunssupp__TypePhysique,appuiscommunssupp__Nature,appuiscommunssupp__Gestionnaire,appuiscommunssupp__Materiau,appuiscommunssupp__HauteurAppui,appuiscommunssupp__CodeExterne,osmpowersupports__line_attachment,osmpowersupports__line_management,osmpowersupports__transition,appuiscommunssupp__commune_insee_id,fdrcommune__insee_id,appuiscommunssupp__fdrcommune__insee_id,appuiscommunssupp__commune_nom,appuiscommunssupp__fdrcommune__nom
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733967817,6beaca5e-d614-52e3-9211-d90f514bc4b1,POINT (0.3891178 47.4540076000639),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,pin,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733967017,c84f821a-d173-5282-aba1-82f32e69c3d7,POINT (0.389969 47.4532711000641),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,pin,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8728387718,2415945e-4788-5777-84fb-0c6ce946b999,POINT (0.3907168 47.4526548000642),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733973617,8142b580-0a97-52af-aad0-0777072d9a77,POINT (0.3875243 47.4553432000636),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,pin,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8734253417,2b3becfa-2c86-5f4b-a3bc-8353e099855b,POINT (0.3884507 47.4568289000633),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8734260617,f4de1227-5e04-59ef-9428-7873f45993f7,POINT (0.3880268 47.4565050000634),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733977917,41ab45cc-c2f7-54c8-890a-d7e2d3699f8b,POINT (0.3868409 47.4559267000635),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,pin,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8728422617,f7c3df17-c770-598f-9a1a-64efe0722611,POINT (0.3868154 47.4564770000634),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8734263017,f646870f-f00c-502e-9151-ce5b8765e261,POINT (0.3874243 47.4564908000634),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733515217,7b715df9-f755-5761-855c-19ecf8db93f7,POINT (0.3861967 47.4564587000634),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733990917,9c90d9e7-8a2a-5a1d-935f-6e43927373ee,POINT (0.3846369 47.4560375000635),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,pin,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733582463,841dde16-f64e-5cb4-88bc-6616536d1d41,POINT (0.3846324 47.4560359000635),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8734275117,e8763bdd-732e-528f-849b-c3e3c7dc8f2b,POINT (0.3859058 47.4561933000634),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8734275118,66e462e2-14ee-5c94-84ea-e29cef98a3f3,POINT (0.3854088 47.4555065000636),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733394617,0107b523-3c1b-5dd8-b1c4-128dc3dc2657,POINT (0.3818468 47.4552730000636),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,(suspension)|(anchor),branch,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733392017,4dee3e4f-a0ff-5159-b896-eccc93a45d08,POINT (0.3818148 47.4561156000635),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,pin,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733995817,ff2448b4-7923-560d-aea1-b8d01e0eb755,POINT (0.3832807 47.4556562000635),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,pin,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8728413219,19f6c2ed-edc3-595f-a156-25bed833d09a,POINT (0.381813 47.4568043000633),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8739802527,1094d751-ba40-51cc-9fea-bf79480ab024,POINT (0.3777111 47.4544650000638),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8739802530,776ace68-3075-549e-a048-735298037c63,POINT (0.3784675 47.4543592000638),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,yes,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733448517,1fe2c111-ab33-5502-9c13-0da06708c2dd,POINT (0.3804271 47.4548779000637),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8739802528,73aba92e-7c72-5878-836e-09153dcc09e4,POINT (0.3771936 47.4538485000639),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,pin,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8758443517,f0228b2a-e96d-5c47-8021-f0bf60ec361e,POINT (0.3797022 47.4511695000645),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8758441317,7a2e546a-a916-5667-baf5-d5c516aa06c5,POINT (0.3795016 47.4516794000644),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8734089718,54466f2a-4c89-592a-bfa8-656666ac9e50,POINT (0.3847745 47.4469292000655),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8734089719,c05ffcc1-b610-5c0c-aef6-db3a8a6a562e,POINT (0.3842066 47.4468993000655),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8734092717,2f00bb02-89c0-550e-b7af-90cb14912bdc,POINT (0.3855451 47.4469357000655),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,yes,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8735552417,dd2401f9-5645-5726-a673-657c3100478c,POINT (0.3824237 47.4469363000655),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8734077917,d44f2869-e1d2-56e2-8047-49adc81b96de,POINT (0.3836786 47.4468809000655),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,branch,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8734100917,311bf9ba-d05f-5084-b923-0d5d90d04f0b,POINT (0.3831894 47.4468776000655),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8735855417,05841472-1d3c-5126-bd6f-c02cef2e8fc0,POINT (0.3838328 47.4474131000654),power,pole,APPUI,POTEAU BOIS,Enedis,bois,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8739865967,7ed0e2a6-9f52-5e23-950f-0aef6cccb9f7,POINT (0.3810091 47.4474826000654),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8735556417,d5dccd71-4229-57f3-9ca8-dd47555da350,POINT (0.3798348 47.4472501000654),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,pin,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8735556017,2f41d9fa-863b-5f77-8a68-7cb719f4ad87,POINT (0.3802728 47.4471599000655),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,pin,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8745625818,ff6ddb47-e570-57ed-8471-ee22a0460360,POINT (0.380144 47.4470527000655),power,pole,APPUI,POTEAU BOIS,Enedis,bois,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8734039318,e855adcd-6a92-5306-9f52-a988bbafb273,POINT (0.381166 47.4470172000655),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,yes,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8734054717,d54f0b12-897d-502d-b6cd-468849812558,POINT (0.3816215 47.4469907000655),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,yes,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8735556418,28b8706c-0b89-59c1-a92a-ee4693e529cd,POINT (0.379259 47.4474637000654),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8735562817,3fdd505e-853a-58bf-9517-5608dce9a8a7,POINT (0.3787346 47.4476422000653),power,pole,APPUI,POTEAU BOIS,Enedis,bois,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8739856705,33306c9c-dfb1-53b8-abe3-59ba9ab79ae9,POINT (0.3808213 47.4479107000653),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,yes,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8739919407,babd908e-d2c0-5bb7-884e-cff683717aed,POINT (0.3806859 47.4487590000651),power,pole,APPUI,POTEAU BOIS,Enedis,bois,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8739913190,91f049a7-baa1-59cc-b42e-fdc154764042,POINT (0.3804421 47.449361500065),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8739923653,a2ee3188-f321-5838-9fc4-c58b994f75c6,POINT (0.3802081 47.4499240000648),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8739891629,1fb880f5-b80d-5e5f-88fd-2720748c7864,POINT (0.3811682 47.4497881000649),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8739868516,8263afed-e536-5d64-a69f-10f47162f662,POINT (0.3806763 47.4500507000648),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733336418,d1a01e1a-69d2-56aa-953a-5a7ba6be6993,POINT (0.3800547 47.4503277000648),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,yes,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8739945222,701d6405-5931-53e9-8964-54ea7bbd38d6,POINT (0.3798823 47.4507536000646),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8734472018,9042f814-bcf7-5d63-af4b-4fbaafc34aae,POINT (0.3735267 47.4495609000649),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,pin,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8734511417,a2facdc0-9379-5ea9-b94c-e661235645e6,POINT (0.3740466 47.4501558000648),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8736534117,15709031-c853-58d7-987c-3153e5622783,POINT (0.3725217 47.449351000065),power,pole,APPUI,POTEAU BOIS,Enedis,bois,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8731215918,2013c65b-4b1d-58da-aa9d-f5476571e9ef,POINT (0.3729829 47.448987500065),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,pin,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8742530417,c3f17122-8dd1-5861-ac55-503fad7ce4ed,POINT (0.3736028 47.444741300066),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8742550817,8ca7a240-0c60-5ff2-9957-e9ef8c16b711,POINT (0.3730643 47.4451173000659),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8742548517,116ad04d-ec34-5d5b-880d-7f760e44e89e,POINT (0.3727078 47.4456092000658),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733214819,1a3ccc78-2759-57f9-84c8-f55eeaccead1,POINT (0.37141 47.4472406000654),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733280263,34781db1-571e-59ba-b485-da10166449c2,POINT (0.3718318 47.4477705000653),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8742575117,f520070e-0c02-56a2-a034-03e46a297423,POINT (0.3712146 47.4478413000653),power,pole,APPUI,POTEAU BOIS,Enedis,bois,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8742560518,c366cc70-be06-5493-9c21-7b9bfaf329e1,POINT (0.3711564 47.4474179000654),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733240917,fc95d874-3950-52ef-a062-c569252d2c75,POINT (0.3709365 47.4467031000656),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8742575118,127223b5-fe73-5f8d-ad5f-015137bdef47,POINT (0.3717846 47.4463322000656),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8731651117,421bb17d-88c8-5f15-99b3-1501842814b8,POINT (0.3718699 47.4466747000656),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8733214818,d7ee3ada-661e-54b3-b2bc-1c706fcc0eb3,POINT (0.3716979 47.4470715000655),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,cross,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8742567917,9483bf0f-e5a2-5bef-9d08-4ceced5b6548,POINT (0.3721701 47.4468856000655),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8731262317,05a97dcb-df26-55f5-bfec-c346039fe5cb,POINT (0.3719572 47.4465668000656),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,branch,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8742554717,dc5ac756-7a5d-5146-9633-3feb2291653b,POINT (0.3723189 47.4460797000657),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8742567920,6b0e0dd5-0de2-5f56-b26a-c1255f70511d,POINT (0.3715872 47.4460271000657),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8745634217,8fc2c58e-e68f-592d-99db-2a2bf6c3fdb4,POINT (0.3712299 47.4452532000659),power,pole,APPUI,POTEAU BOIS,Enedis,bois,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8742591018,cc8d19a7-6bff-5e67-8247-a14ddb0acf37,POINT (0.3713142 47.4457038000658),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8740097436,80274bfa-5470-57f8-be0f-951df4695e3d,POINT (0.3682748 47.4467158000655),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8736548018,d97fbd29-1384-5986-9a63-abf7cc6794f1,POINT (0.3700259 47.4485086000651),power,pole,APPUI,POTEAU BOIS,Enedis,bois,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8736548019,4ee150ec-d601-5c5d-9c62-690f6ed42374,POINT (0.3692979 47.4484594000652),power,pole,APPUI,POTEAU BETON ,Enedis,beton,,,anchor,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8736548017,b4b0548a-7923-5e24-9131-e51c0b6171f6,POINT (0.3706993 47.4485464000651),power,pole,APPUI,POTEAU BOIS,Enedis,bois,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
"""datastore"".""appuiscommuns"".""osmgeodatamine_powsupp__appuiscommuns_supportaerien""",osmgeodatamine_powersupports_extract,node/8742576917,25f40108-3468-52a6-a081-ebe4faf184cd,POINT (0.371289 47.4482003000652),power,pole,APPUI,POTEAU BOIS,Enedis,bois,,,suspension,,,37081,37081,37081,Cléré-les-Pins,Cléré-les-Pins
